bu,brand,channel,month,is_anomaly,cause_types,event_ids
Snacks,CrispBite,digital_video,2023-05-01,False,,
Snacks,CrispBite,digital_video,2023-06-01,False,,
Snacks,CrispBite,digital_video,2023-07-01,False,,
Snacks,CrispBite,digital_video,2023-08-01,False,,
Snacks,CrispBite,digital_video,2023-09-01,False,,
Snacks,CrispBite,digital_video,2023-10-01,False,,
Snacks,CrispBite,digital_video,2023-11-01,False,,
Snacks,CrispBite,digital_video,2023-12-01,False,,
Snacks,CrispBite,digital_video,2024-01-01,False,,
Snacks,CrispBite,digital_video,2024-02-01,False,,
Snacks,CrispBite,digital_video,2024-03-01,False,,
Snacks,CrispBite,digital_video,2024-04-01,False,,
Snacks,CrispBite,digital_video,2024-05-01,False,,
Snacks,CrispBite,digital_video,2024-06-01,False,,
Snacks,CrispBite,digital_video,2024-07-01,False,,
Snacks,CrispBite,digital_video,2024-08-01,False,,
Snacks,CrispBite,digital_video,2024-09-01,False,,
Snacks,CrispBite,digital_video,2024-10-01,True,external_demand_spike,E0036
Snacks,CrispBite,digital_video,2024-11-01,True,external_demand_spike,E0036
Snacks,CrispBite,digital_video,2024-12-01,True,external_demand_spike,E0036
Snacks,CrispBite,digital_video,2025-01-01,True,external_demand_spike,E0036
Snacks,CrispBite,digital_video,2025-02-01,False,,
Snacks,CrispBite,digital_video,2025-03-01,True,creative_refresh|genuine_efficiency_gain|spend_reduction_artifact,E0021
Snacks,CrispBite,digital_video,2025-04-01,True,creative_refresh|genuine_efficiency_gain|spend_reduction_artifact,E0021
Snacks,CrispBite,digital_video,2025-05-01,True,creative_refresh|genuine_efficiency_gain|spend_reduction_artifact,E0021
Snacks,CrispBite,digital_video,2025-06-01,True,creative_refresh|genuine_efficiency_gain|spend_reduction_artifact,E0021
Snacks,CrispBite,digital_video,2025-07-01,True,creative_refresh,E0021
Snacks,CrispBite,digital_video,2025-08-01,True,creative_refresh,E0021
Snacks,CrispBite,digital_video,2025-09-01,True,creative_refresh,E0021
Snacks,CrispBite,digital_video,2025-10-01,False,,
Snacks,CrispBite,digital_video,2025-11-01,False,,
Snacks,CrispBite,digital_video,2025-12-01,False,,
Snacks,CrispBite,display,2022-01-01,False,,
Snacks,CrispBite,display,2022-02-01,False,,
Snacks,CrispBite,display,2022-03-01,False,,
Snacks,CrispBite,display,2022-04-01,False,,
Snacks,CrispBite,display,2022-05-01,False,,
Snacks,CrispBite,display,2022-06-01,False,,
Snacks,CrispBite,display,2022-07-01,False,,
Snacks,CrispBite,display,2022-08-01,False,,
Snacks,CrispBite,display,2022-09-01,False,,
Snacks,CrispBite,display,2022-10-01,False,,
Snacks,CrispBite,display,2022-11-01,False,,
Snacks,CrispBite,display,2022-12-01,False,,
Snacks,CrispBite,display,2023-01-01,True,creative_refresh|spend_reduction_artifact|survivorship_bias,E0019
Snacks,CrispBite,display,2023-02-01,True,creative_refresh|spend_reduction_artifact|survivorship_bias,E0019
Snacks,CrispBite,display,2023-03-01,True,creative_refresh,E0019
Snacks,CrispBite,display,2023-04-01,True,creative_refresh,E0019
Snacks,CrispBite,display,2023-05-01,True,creative_refresh,E0019
Snacks,CrispBite,display,2023-06-01,False,,
Snacks,CrispBite,display,2023-07-01,False,,
Snacks,CrispBite,display,2023-08-01,False,,
Snacks,CrispBite,display,2023-09-01,False,,
Snacks,CrispBite,display,2023-10-01,False,,
Snacks,CrispBite,display,2023-11-01,False,,
Snacks,CrispBite,display,2023-12-01,False,,
Snacks,CrispBite,display,2024-01-01,False,,
Snacks,CrispBite,display,2024-02-01,False,,
Snacks,CrispBite,display,2024-03-01,False,,
Snacks,CrispBite,display,2024-04-01,False,,
Snacks,CrispBite,display,2024-05-01,False,,
Snacks,CrispBite,display,2024-06-01,False,,
Snacks,CrispBite,display,2024-07-01,False,,
Snacks,CrispBite,display,2024-08-01,False,,
Snacks,CrispBite,display,2024-09-01,False,,
Snacks,CrispBite,display,2024-10-01,True,external_demand_spike,E0036
Snacks,CrispBite,display,2024-11-01,True,external_demand_spike,E0036
Snacks,CrispBite,display,2024-12-01,True,external_demand_spike,E0036
Snacks,CrispBite,display,2025-01-01,True,external_demand_spike,E0036
Snacks,CrispBite,display,2025-02-01,False,,
Snacks,CrispBite,display,2025-03-01,False,,
Snacks,CrispBite,display,2025-04-01,False,,
Snacks,CrispBite,display,2025-05-01,False,,
Snacks,CrispBite,display,2025-06-01,False,,
Snacks,CrispBite,display,2025-07-01,False,,
Snacks,CrispBite,display,2025-08-01,False,,
Snacks,CrispBite,display,2025-09-01,False,,
Snacks,CrispBite,display,2025-10-01,True,creative_refresh|genuine_efficiency_gain|spend_reduction_artifact,E0018
Snacks,CrispBite,display,2025-11-01,True,creative_refresh|genuine_efficiency_gain|spend_reduction_artifact,E0018
Snacks,CrispBite,display,2025-12-01,True,creative_refresh,E0018
Snacks,CrispBite,ooh,2022-11-01,False,,
Snacks,CrispBite,ooh,2022-12-01,False,,
Snacks,CrispBite,ooh,2023-11-01,False,,
Snacks,CrispBite,ooh,2023-12-01,False,,
Snacks,CrispBite,ooh,2024-11-01,True,external_demand_spike,E0036
Snacks,CrispBite,ooh,2024-12-01,True,external_demand_spike,E0036
Snacks,CrispBite,ooh,2025-11-01,False,,
Snacks,CrispBite,ooh,2025-12-01,False,,
Snacks,CrispBite,paid_search,2022-01-01,False,,
Snacks,CrispBite,paid_search,2022-02-01,False,,
Snacks,CrispBite,paid_search,2022-03-01,False,,
Snacks,CrispBite,paid_search,2022-04-01,False,,
Snacks,CrispBite,paid_search,2022-05-01,False,,
Snacks,CrispBite,paid_search,2022-06-01,False,,
Snacks,CrispBite,paid_search,2022-07-01,False,,
Snacks,CrispBite,paid_search,2022-08-01,False,,
Snacks,CrispBite,paid_search,2022-09-01,False,,
Snacks,CrispBite,paid_search,2022-10-01,False,,
Snacks,CrispBite,paid_search,2022-11-01,False,,
Snacks,CrispBite,paid_search,2022-12-01,False,,
Snacks,CrispBite,paid_search,2023-01-01,False,,
Snacks,CrispBite,paid_search,2023-02-01,False,,
Snacks,CrispBite,paid_search,2023-03-01,False,,
Snacks,CrispBite,paid_search,2023-04-01,False,,
Snacks,CrispBite,paid_search,2023-05-01,False,,
Snacks,CrispBite,paid_search,2023-06-01,False,,
Snacks,CrispBite,paid_search,2023-07-01,False,,
Snacks,CrispBite,paid_search,2023-08-01,False,,
Snacks,CrispBite,paid_search,2023-09-01,False,,
Snacks,CrispBite,paid_search,2023-10-01,False,,
Snacks,CrispBite,paid_search,2023-11-01,False,,
Snacks,CrispBite,paid_search,2023-12-01,False,,
Snacks,CrispBite,paid_search,2024-01-01,False,,
Snacks,CrispBite,paid_search,2024-02-01,False,,
Snacks,CrispBite,paid_search,2024-03-01,False,,
Snacks,CrispBite,paid_search,2024-04-01,False,,
Snacks,CrispBite,paid_search,2024-05-01,False,,
Snacks,CrispBite,paid_search,2024-06-01,False,,
Snacks,CrispBite,paid_search,2024-07-01,False,,
Snacks,CrispBite,paid_search,2024-08-01,False,,
Snacks,CrispBite,paid_search,2024-09-01,False,,
Snacks,CrispBite,paid_search,2024-10-01,True,external_demand_spike,E0036
Snacks,CrispBite,paid_search,2024-11-01,True,external_demand_spike,E0036
Snacks,CrispBite,paid_search,2024-12-01,True,external_demand_spike,E0036
Snacks,CrispBite,paid_search,2025-01-01,True,external_demand_spike,E0036
Snacks,CrispBite,paid_search,2025-02-01,False,,
Snacks,CrispBite,paid_search,2025-03-01,False,,
Snacks,CrispBite,paid_search,2025-04-01,False,,
Snacks,CrispBite,paid_search,2025-05-01,False,,
Snacks,CrispBite,paid_search,2025-06-01,False,,
Snacks,CrispBite,paid_search,2025-07-01,False,,
Snacks,CrispBite,paid_search,2025-08-01,False,,
Snacks,CrispBite,paid_search,2025-09-01,False,,
Snacks,CrispBite,paid_search,2025-10-01,False,,
Snacks,CrispBite,paid_search,2025-11-01,False,,
Snacks,CrispBite,paid_search,2025-12-01,False,,
Snacks,CrispBite,social,2022-01-01,False,,
Snacks,CrispBite,social,2022-02-01,False,,
Snacks,CrispBite,social,2022-03-01,False,,
Snacks,CrispBite,social,2022-04-01,False,,
Snacks,CrispBite,social,2022-05-01,False,,
Snacks,CrispBite,social,2022-06-01,False,,
Snacks,CrispBite,social,2022-07-01,False,,
Snacks,CrispBite,social,2022-08-01,False,,
Snacks,CrispBite,social,2022-09-01,False,,
Snacks,CrispBite,social,2022-10-01,False,,
Snacks,CrispBite,social,2022-11-01,False,,
Snacks,CrispBite,social,2022-12-01,False,,
Snacks,CrispBite,social,2023-01-01,False,,
Snacks,CrispBite,social,2023-02-01,False,,
Snacks,CrispBite,social,2023-03-01,False,,
Snacks,CrispBite,social,2023-04-01,False,,
Snacks,CrispBite,social,2023-05-01,False,,
Snacks,CrispBite,social,2023-06-01,False,,
Snacks,CrispBite,social,2023-07-01,False,,
Snacks,CrispBite,social,2023-08-01,False,,
Snacks,CrispBite,social,2023-09-01,False,,
Snacks,CrispBite,social,2023-10-01,False,,
Snacks,CrispBite,social,2023-11-01,False,,
Snacks,CrispBite,social,2023-12-01,False,,
Snacks,CrispBite,social,2024-01-01,True,measurement_artifact|survivorship_bias,E0016
Snacks,CrispBite,social,2024-02-01,True,measurement_artifact|survivorship_bias,E0016
Snacks,CrispBite,social,2024-03-01,False,,
Snacks,CrispBite,social,2024-04-01,False,,
Snacks,CrispBite,social,2024-05-01,False,,
Snacks,CrispBite,social,2024-06-01,False,,
Snacks,CrispBite,social,2024-07-01,False,,
Snacks,CrispBite,social,2024-08-01,False,,
Snacks,CrispBite,social,2024-09-01,False,,
Snacks,CrispBite,social,2024-10-01,True,external_demand_spike,E0036
Snacks,CrispBite,social,2024-11-01,True,external_demand_spike|measurement_artifact,E0017|E0036
Snacks,CrispBite,social,2024-12-01,True,external_demand_spike|measurement_artifact,E0017|E0036
Snacks,CrispBite,social,2025-01-01,True,external_demand_spike|measurement_artifact,E0017|E0036
Snacks,CrispBite,social,2025-02-01,True,measurement_artifact,E0017
Snacks,CrispBite,social,2025-03-01,False,,
Snacks,CrispBite,social,2025-04-01,False,,
Snacks,CrispBite,social,2025-05-01,False,,
Snacks,CrispBite,social,2025-06-01,False,,
Snacks,CrispBite,social,2025-07-01,False,,
Snacks,CrispBite,social,2025-08-01,False,,
Snacks,CrispBite,social,2025-09-01,False,,
Snacks,CrispBite,social,2025-10-01,False,,
Snacks,CrispBite,social,2025-11-01,False,,
Snacks,CrispBite,social,2025-12-01,False,,
Snacks,GrainSnax,audio,2023-06-01,False,,
Snacks,GrainSnax,audio,2023-07-01,False,,
Snacks,GrainSnax,audio,2023-08-01,False,,
Snacks,GrainSnax,audio,2023-09-01,False,,
Snacks,GrainSnax,audio,2023-10-01,False,,
Snacks,GrainSnax,audio,2023-11-01,False,,
Snacks,GrainSnax,audio,2023-12-01,False,,
Snacks,GrainSnax,audio,2024-01-01,False,,
Snacks,GrainSnax,audio,2024-02-01,False,,
Snacks,GrainSnax,audio,2024-03-01,False,,
Snacks,GrainSnax,audio,2024-04-01,False,,
Snacks,GrainSnax,audio,2024-05-01,False,,
Snacks,GrainSnax,audio,2024-06-01,False,,
Snacks,GrainSnax,audio,2024-07-01,False,,
Snacks,GrainSnax,audio,2024-08-01,False,,
Snacks,GrainSnax,audio,2024-09-01,False,,
Snacks,GrainSnax,audio,2024-10-01,True,external_demand_spike,E0036
Snacks,GrainSnax,audio,2024-11-01,True,external_demand_spike,E0036
Snacks,GrainSnax,audio,2024-12-01,True,external_demand_spike,E0036
Snacks,GrainSnax,audio,2025-01-01,True,external_demand_spike,E0036
Snacks,GrainSnax,audio,2025-02-01,False,,
Snacks,GrainSnax,audio,2025-03-01,False,,
Snacks,GrainSnax,audio,2025-04-01,False,,
Snacks,GrainSnax,audio,2025-05-01,False,,
Snacks,GrainSnax,audio,2025-06-01,False,,
Snacks,GrainSnax,audio,2025-07-01,False,,
Snacks,GrainSnax,audio,2025-08-01,False,,
Snacks,GrainSnax,audio,2025-09-01,False,,
Snacks,GrainSnax,audio,2025-10-01,False,,
Snacks,GrainSnax,audio,2025-11-01,False,,
Snacks,GrainSnax,audio,2025-12-01,False,,
Snacks,GrainSnax,digital_video,2023-06-01,False,,
Snacks,GrainSnax,digital_video,2023-07-01,False,,
Snacks,GrainSnax,digital_video,2023-08-01,False,,
Snacks,GrainSnax,digital_video,2023-09-01,False,,
Snacks,GrainSnax,digital_video,2023-10-01,False,,
Snacks,GrainSnax,digital_video,2023-11-01,False,,
Snacks,GrainSnax,digital_video,2023-12-01,False,,
Snacks,GrainSnax,digital_video,2024-01-01,False,,
Snacks,GrainSnax,digital_video,2024-02-01,False,,
Snacks,GrainSnax,digital_video,2024-03-01,False,,
Snacks,GrainSnax,digital_video,2024-04-01,False,,
Snacks,GrainSnax,digital_video,2024-05-01,False,,
Snacks,GrainSnax,digital_video,2024-06-01,False,,
Snacks,GrainSnax,digital_video,2024-07-01,False,,
Snacks,GrainSnax,digital_video,2024-08-01,False,,
Snacks,GrainSnax,digital_video,2024-09-01,False,,
Snacks,GrainSnax,digital_video,2024-10-01,True,external_demand_spike,E0036
Snacks,GrainSnax,digital_video,2024-11-01,True,external_demand_spike,E0036
Snacks,GrainSnax,digital_video,2024-12-01,True,external_demand_spike,E0036
Snacks,GrainSnax,digital_video,2025-01-01,True,external_demand_spike,E0036
Snacks,GrainSnax,digital_video,2025-02-01,False,,
Snacks,GrainSnax,digital_video,2025-03-01,False,,
Snacks,GrainSnax,digital_video,2025-04-01,False,,
Snacks,GrainSnax,digital_video,2025-05-01,False,,
Snacks,GrainSnax,digital_video,2025-06-01,False,,
Snacks,GrainSnax,digital_video,2025-07-01,False,,
Snacks,GrainSnax,digital_video,2025-08-01,False,,
Snacks,GrainSnax,digital_video,2025-09-01,False,,
Snacks,GrainSnax,digital_video,2025-10-01,False,,
Snacks,GrainSnax,digital_video,2025-11-01,False,,
Snacks,GrainSnax,digital_video,2025-12-01,False,,
Snacks,GrainSnax,display,2023-06-01,False,,
Snacks,GrainSnax,display,2023-07-01,False,,
Snacks,GrainSnax,display,2023-08-01,False,,
Snacks,GrainSnax,display,2023-09-01,False,,
Snacks,GrainSnax,display,2023-10-01,False,,
Snacks,GrainSnax,display,2023-11-01,False,,
Snacks,GrainSnax,display,2023-12-01,False,,
Snacks,GrainSnax,display,2024-01-01,False,,
Snacks,GrainSnax,display,2024-02-01,False,,
Snacks,GrainSnax,display,2024-03-01,False,,
Snacks,GrainSnax,display,2024-04-01,False,,
Snacks,GrainSnax,display,2024-05-01,False,,
Snacks,GrainSnax,display,2024-06-01,False,,
Snacks,GrainSnax,display,2024-07-01,False,,
Snacks,GrainSnax,display,2024-08-01,True,spend_reduction_artifact|survivorship_bias,E0030
Snacks,GrainSnax,display,2024-09-01,True,spend_reduction_artifact|survivorship_bias,E0030
Snacks,GrainSnax,display,2024-10-01,True,external_demand_spike,E0036
Snacks,GrainSnax,display,2024-11-01,True,external_demand_spike,E0036
Snacks,GrainSnax,display,2024-12-01,True,external_demand_spike,E0036
Snacks,GrainSnax,display,2025-01-01,True,external_demand_spike,E0036
Snacks,GrainSnax,display,2025-02-01,False,,
Snacks,GrainSnax,display,2025-03-01,False,,
Snacks,GrainSnax,display,2025-04-01,False,,
Snacks,GrainSnax,display,2025-05-01,False,,
Snacks,GrainSnax,display,2025-06-01,False,,
Snacks,GrainSnax,display,2025-07-01,False,,
Snacks,GrainSnax,display,2025-08-01,False,,
Snacks,GrainSnax,display,2025-09-01,False,,
Snacks,GrainSnax,display,2025-10-01,False,,
Snacks,GrainSnax,display,2025-11-01,False,,
Snacks,GrainSnax,display,2025-12-01,False,,
Snacks,GrainSnax,paid_search,2023-06-01,False,,
Snacks,GrainSnax,paid_search,2023-07-01,False,,
Snacks,GrainSnax,paid_search,2023-08-01,False,,
Snacks,GrainSnax,paid_search,2023-09-01,False,,
Snacks,GrainSnax,paid_search,2023-10-01,False,,
Snacks,GrainSnax,paid_search,2023-11-01,False,,
Snacks,GrainSnax,paid_search,2023-12-01,False,,
Snacks,GrainSnax,paid_search,2024-01-01,False,,
Snacks,GrainSnax,paid_search,2024-02-01,False,,
Snacks,GrainSnax,paid_search,2024-03-01,False,,
Snacks,GrainSnax,paid_search,2024-04-01,False,,
Snacks,GrainSnax,paid_search,2024-05-01,False,,
Snacks,GrainSnax,paid_search,2024-06-01,False,,
Snacks,GrainSnax,paid_search,2024-07-01,False,,
Snacks,GrainSnax,paid_search,2024-08-01,False,,
Snacks,GrainSnax,paid_search,2024-09-01,True,creative_refresh|spend_reduction_artifact|survivorship_bias,E0028
Snacks,GrainSnax,paid_search,2024-10-01,True,creative_refresh|external_demand_spike|spend_reduction_artifact|survivorship_bias,E0028|E0036
Snacks,GrainSnax,paid_search,2024-11-01,True,creative_refresh|external_demand_spike,E0028|E0036
Snacks,GrainSnax,paid_search,2024-12-01,True,creative_refresh|external_demand_spike,E0028|E0036
Snacks,GrainSnax,paid_search,2025-01-01,True,creative_refresh|external_demand_spike,E0028|E0036
Snacks,GrainSnax,paid_search,2025-02-01,False,,
Snacks,GrainSnax,paid_search,2025-03-01,False,,
Snacks,GrainSnax,paid_search,2025-04-01,False,,
Snacks,GrainSnax,paid_search,2025-05-01,False,,
Snacks,GrainSnax,paid_search,2025-06-01,False,,
Snacks,GrainSnax,paid_search,2025-07-01,False,,
Snacks,GrainSnax,paid_search,2025-08-01,False,,
Snacks,GrainSnax,paid_search,2025-09-01,False,,
Snacks,GrainSnax,paid_search,2025-10-01,False,,
Snacks,GrainSnax,paid_search,2025-11-01,False,,
Snacks,GrainSnax,paid_search,2025-12-01,False,,
Snacks,GrainSnax,social,2023-06-01,False,,
Snacks,GrainSnax,social,2023-07-01,False,,
Snacks,GrainSnax,social,2023-08-01,False,,
Snacks,GrainSnax,social,2023-09-01,False,,
Snacks,GrainSnax,social,2023-10-01,False,,
Snacks,GrainSnax,social,2023-11-01,False,,
Snacks,GrainSnax,social,2023-12-01,True,genuine_efficiency_gain|spend_reduction_artifact,E0029
Snacks,GrainSnax,social,2024-01-01,True,genuine_efficiency_gain|spend_reduction_artifact,E0029
Snacks,GrainSnax,social,2024-02-01,False,,
Snacks,GrainSnax,social,2024-03-01,False,,
Snacks,GrainSnax,social,2024-04-01,False,,
Snacks,GrainSnax,social,2024-05-01,False,,
Snacks,GrainSnax,social,2024-06-01,False,,
Snacks,GrainSnax,social,2024-07-01,False,,
Snacks,GrainSnax,social,2024-08-01,False,,
Snacks,GrainSnax,social,2024-09-01,False,,
Snacks,GrainSnax,social,2024-10-01,True,external_demand_spike,E0036
Snacks,GrainSnax,social,2024-11-01,True,external_demand_spike,E0036
Snacks,GrainSnax,social,2024-12-01,True,external_demand_spike,E0036
Snacks,GrainSnax,social,2025-01-01,True,external_demand_spike,E0036
Snacks,GrainSnax,social,2025-02-01,False,,
Snacks,GrainSnax,social,2025-03-01,False,,
Snacks,GrainSnax,social,2025-04-01,False,,
Snacks,GrainSnax,social,2025-05-01,False,,
Snacks,GrainSnax,social,2025-06-01,False,,
Snacks,GrainSnax,social,2025-07-01,False,,
Snacks,GrainSnax,social,2025-08-01,False,,
Snacks,GrainSnax,social,2025-09-01,False,,
Snacks,GrainSnax,social,2025-10-01,False,,
Snacks,GrainSnax,social,2025-11-01,False,,
Snacks,GrainSnax,social,2025-12-01,False,,
Snacks,GrainSnax,tv,2023-06-01,False,,
Snacks,GrainSnax,tv,2023-07-01,False,,
Snacks,GrainSnax,tv,2023-08-01,False,,
Snacks,GrainSnax,tv,2023-09-01,False,,
Snacks,GrainSnax,tv,2023-10-01,False,,
Snacks,GrainSnax,tv,2023-11-01,False,,
Snacks,GrainSnax,tv,2023-12-01,False,,
Snacks,GrainSnax,tv,2024-01-01,False,,
Snacks,GrainSnax,tv,2024-02-01,False,,
Snacks,GrainSnax,tv,2024-03-01,False,,
Snacks,GrainSnax,tv,2024-04-01,False,,
Snacks,GrainSnax,tv,2024-05-01,False,,
Snacks,GrainSnax,tv,2024-06-01,False,,
Snacks,GrainSnax,tv,2024-07-01,False,,
Snacks,GrainSnax,tv,2024-08-01,False,,
Snacks,GrainSnax,tv,2024-09-01,False,,
Snacks,GrainSnax,tv,2024-10-01,True,external_demand_spike,E0036
Snacks,GrainSnax,tv,2024-11-01,True,external_demand_spike,E0036
Snacks,GrainSnax,tv,2024-12-01,True,external_demand_spike,E0036
Snacks,GrainSnax,tv,2025-01-01,True,external_demand_spike,E0036
Snacks,GrainSnax,tv,2025-02-01,False,,
Snacks,GrainSnax,tv,2025-03-01,False,,
Snacks,GrainSnax,tv,2025-04-01,True,creative_refresh|measurement_artifact,E0031
Snacks,GrainSnax,tv,2025-05-01,True,creative_refresh|measurement_artifact,E0031
Snacks,GrainSnax,tv,2025-06-01,True,creative_refresh,E0031
Snacks,GrainSnax,tv,2025-07-01,True,creative_refresh,E0031
Snacks,GrainSnax,tv,2025-08-01,True,creative_refresh,E0031
Snacks,GrainSnax,tv,2025-09-01,False,,
Snacks,GrainSnax,tv,2025-10-01,False,,
Snacks,GrainSnax,tv,2025-11-01,False,,
Snacks,GrainSnax,tv,2025-12-01,False,,
Snacks,NutHouse,audio,2022-01-01,False,,
Snacks,NutHouse,audio,2022-02-01,False,,
Snacks,NutHouse,audio,2022-03-01,False,,
Snacks,NutHouse,audio,2022-04-01,False,,
Snacks,NutHouse,audio,2022-05-01,False,,
Snacks,NutHouse,audio,2022-06-01,False,,
Snacks,NutHouse,audio,2022-07-01,False,,
Snacks,NutHouse,audio,2022-08-01,False,,
Snacks,NutHouse,audio,2022-09-01,False,,
Snacks,NutHouse,audio,2022-10-01,False,,
Snacks,NutHouse,audio,2022-11-01,False,,
Snacks,NutHouse,audio,2022-12-01,False,,
Snacks,NutHouse,audio,2023-01-01,False,,
Snacks,NutHouse,audio,2023-02-01,False,,
Snacks,NutHouse,audio,2023-03-01,False,,
Snacks,NutHouse,audio,2023-04-01,False,,
Snacks,NutHouse,audio,2023-05-01,False,,
Snacks,NutHouse,audio,2023-06-01,False,,
Snacks,NutHouse,audio,2023-07-01,False,,
Snacks,NutHouse,audio,2023-08-01,False,,
Snacks,NutHouse,audio,2023-09-01,False,,
Snacks,NutHouse,audio,2023-10-01,False,,
Snacks,NutHouse,audio,2023-11-01,False,,
Snacks,NutHouse,audio,2023-12-01,False,,
Snacks,NutHouse,audio,2024-01-01,False,,
Snacks,NutHouse,audio,2024-02-01,False,,
Snacks,NutHouse,audio,2024-03-01,False,,
Snacks,NutHouse,audio,2024-04-01,False,,
Snacks,NutHouse,audio,2024-05-01,False,,
Snacks,NutHouse,audio,2024-06-01,False,,
Snacks,NutHouse,audio,2024-07-01,False,,
Snacks,NutHouse,audio,2024-08-01,False,,
Snacks,NutHouse,audio,2024-09-01,False,,
Snacks,NutHouse,audio,2024-10-01,True,external_demand_spike,E0036
Snacks,NutHouse,audio,2024-11-01,True,external_demand_spike,E0036
Snacks,NutHouse,audio,2024-12-01,True,external_demand_spike,E0036
Snacks,NutHouse,audio,2025-01-01,True,external_demand_spike,E0036
Snacks,NutHouse,audio,2025-02-01,False,,
Snacks,NutHouse,audio,2025-03-01,False,,
Snacks,NutHouse,audio,2025-04-01,False,,
Snacks,NutHouse,audio,2025-05-01,False,,
Snacks,NutHouse,audio,2025-06-01,True,spend_reduction_artifact,E0027
Snacks,NutHouse,audio,2025-07-01,True,spend_reduction_artifact,E0027
Snacks,NutHouse,audio,2025-08-01,True,spend_reduction_artifact,E0027
Snacks,NutHouse,audio,2025-09-01,True,spend_reduction_artifact,E0027
Snacks,NutHouse,audio,2025-10-01,False,,
Snacks,NutHouse,audio,2025-11-01,False,,
Snacks,NutHouse,audio,2025-12-01,False,,
Snacks,NutHouse,digital_video,2022-01-01,False,,
Snacks,NutHouse,digital_video,2022-02-01,False,,
Snacks,NutHouse,digital_video,2022-03-01,False,,
Snacks,NutHouse,digital_video,2022-04-01,False,,
Snacks,NutHouse,digital_video,2022-05-01,False,,
Snacks,NutHouse,digital_video,2022-06-01,False,,
Snacks,NutHouse,digital_video,2022-07-01,False,,
Snacks,NutHouse,digital_video,2022-08-01,False,,
Snacks,NutHouse,digital_video,2022-09-01,False,,
Snacks,NutHouse,digital_video,2022-10-01,False,,
Snacks,NutHouse,digital_video,2022-11-01,False,,
Snacks,NutHouse,digital_video,2022-12-01,False,,
Snacks,NutHouse,digital_video,2023-01-01,False,,
Snacks,NutHouse,digital_video,2023-02-01,False,,
Snacks,NutHouse,digital_video,2023-03-01,False,,
Snacks,NutHouse,digital_video,2023-04-01,False,,
Snacks,NutHouse,digital_video,2023-05-01,False,,
Snacks,NutHouse,digital_video,2023-06-01,False,,
Snacks,NutHouse,digital_video,2023-07-01,False,,
Snacks,NutHouse,digital_video,2023-08-01,False,,
Snacks,NutHouse,digital_video,2023-09-01,False,,
Snacks,NutHouse,digital_video,2023-10-01,False,,
Snacks,NutHouse,digital_video,2023-11-01,False,,
Snacks,NutHouse,digital_video,2023-12-01,False,,
Snacks,NutHouse,digital_video,2024-01-01,True,creative_refresh,E0023
Snacks,NutHouse,digital_video,2024-02-01,True,creative_refresh,E0023
Snacks,NutHouse,digital_video,2024-03-01,True,creative_refresh,E0023
Snacks,NutHouse,digital_video,2024-04-01,True,creative_refresh,E0023
Snacks,NutHouse,digital_video,2024-05-01,True,creative_refresh,E0023
Snacks,NutHouse,digital_video,2024-06-01,False,,
Snacks,NutHouse,digital_video,2024-07-01,False,,
Snacks,NutHouse,digital_video,2024-08-01,False,,
Snacks,NutHouse,digital_video,2024-09-01,False,,
Snacks,NutHouse,digital_video,2024-10-01,True,external_demand_spike,E0036
Snacks,NutHouse,digital_video,2024-11-01,True,external_demand_spike,E0036
Snacks,NutHouse,digital_video,2024-12-01,True,external_demand_spike,E0036
Snacks,NutHouse,digital_video,2025-01-01,True,external_demand_spike,E0036
Snacks,NutHouse,digital_video,2025-02-01,False,,
Snacks,NutHouse,digital_video,2025-03-01,False,,
Snacks,NutHouse,digital_video,2025-04-01,False,,
Snacks,NutHouse,digital_video,2025-05-01,False,,
Snacks,NutHouse,digital_video,2025-06-01,False,,
Snacks,NutHouse,digital_video,2025-07-01,True,measurement_artifact,E0024
Snacks,NutHouse,digital_video,2025-08-01,True,measurement_artifact,E0024
Snacks,NutHouse,digital_video,2025-09-01,True,measurement_artifact,E0024
Snacks,NutHouse,digital_video,2025-10-01,True,measurement_artifact,E0024
Snacks,NutHouse,digital_video,2025-11-01,False,,
Snacks,NutHouse,digital_video,2025-12-01,False,,
Snacks,NutHouse,display,2022-01-01,False,,
Snacks,NutHouse,display,2022-02-01,False,,
Snacks,NutHouse,display,2022-03-01,False,,
Snacks,NutHouse,display,2022-04-01,False,,
Snacks,NutHouse,display,2022-05-01,False,,
Snacks,NutHouse,display,2022-06-01,False,,
Snacks,NutHouse,display,2022-07-01,False,,
Snacks,NutHouse,display,2022-08-01,False,,
Snacks,NutHouse,display,2022-09-01,False,,
Snacks,NutHouse,display,2022-10-01,False,,
Snacks,NutHouse,display,2022-11-01,False,,
Snacks,NutHouse,display,2022-12-01,False,,
Snacks,NutHouse,display,2023-01-01,False,,
Snacks,NutHouse,display,2023-02-01,False,,
Snacks,NutHouse,display,2023-03-01,False,,
Snacks,NutHouse,display,2023-04-01,False,,
Snacks,NutHouse,display,2023-05-01,False,,
Snacks,NutHouse,display,2023-06-01,False,,
Snacks,NutHouse,display,2023-07-01,False,,
Snacks,NutHouse,display,2023-08-01,False,,
Snacks,NutHouse,display,2023-09-01,False,,
Snacks,NutHouse,display,2023-10-01,False,,
Snacks,NutHouse,display,2023-11-01,True,spend_reduction_artifact,E0022
Snacks,NutHouse,display,2023-12-01,True,spend_reduction_artifact,E0022
