bu,brand,channel,month,roas,rroi,iroas,mas,spend,ctr,cpc,picr,impression_share,impressions,clicks,conversions,reported_revenue,iroas_test_flag,analyst_tag
Snacks,CrispBite,audio,2024-09-01,15.17663682765408,16.018554361448153,14.01170087666267,114591.56201377949,7153.676881702068,0.002434223276283279,0.81116644536819,0.0009370260932664609,0.6998571405522088,3653921.0,8819.0,3444.0,108568.75601597721,True,
Snacks,CrispBite,audio,2024-10-01,16.137472418864796,16.966988708272243,10.384454104065043,129730.69114161622,7646.064565267619,0.0022887571419496077,0.7794948073470914,0.000939476181855467,0.6771794915365378,4261073.0,9809.0,3899.0,123388.15603486565,True,external_demand_spike
Snacks,CrispBite,audio,2024-11-01,15.849719209237538,16.95050874338909,12.625274380388356,140910.3557283264,8313.045812461716,0.002261773816744629,0.7238176588995835,0.0008519656280904848,0.669828436242225,5723193.0,11485.0,4235.0,131759.44190104614,True,
Snacks,CrispBite,audio,2024-12-01,15.259990147985222,16.172284685603564,,147298.7354921608,9108.096867926455,0.002336095545019139,0.7843018055563985,0.0008940363483224573,0.6673992665092687,6256560.0,11613.0,4427.0,138989.46847145277,False,external_demand_spike
Snacks,CrispBite,audio,2025-01-01,16.437389874140827,16.76764698457436,,94095.51027147747,5611.730158563214,0.0022635932776869047,0.7543661995648896,0.0008615577860547104,0.6437021143945542,3249145.0,7439.0,2828.0,92242.19648477767,False,external_demand_spike
Snacks,CrispBite,audio,2025-02-01,12.809266853504756,13.08885583905064,8.508796576142721,83880.75721159643,6408.5629976409355,0.0023487317576445788,0.8532236716337286,0.0008090355463402396,0.6864812983542171,3219360.0,7511.0,2521.0,82088.99358427912,True,
Snacks,CrispBite,audio,2025-03-01,14.269055424852983,14.35194422396845,10.645723373626774,114957.56293774917,8009.8947671329715,0.002244948804520854,0.8483260715031743,0.0008174447512013873,0.7044988857725673,4187868.0,9442.0,3455.0,114293.63237946025,True,
Snacks,CrispBite,audio,2025-04-01,15.74062253440447,16.065870275618938,8.193811179299184,104809.35550040807,6523.727236828463,0.0020732278176082003,,0.0008135033717876197,0.6857873756201489,3863554.0,7926.0,3150.0,102687.5279523303,True,
Snacks,CrispBite,audio,2025-05-01,14.46700750587234,14.637879708322457,11.647508426486818,117985.38876331651,8060.278613728134,0.0023334256137512743,0.8115463767346087,0.0008184384727461465,0.6978651216178395,4249258.0,9932.0,3546.0,116608.11120422721,True,
Snacks,CrispBite,audio,2025-06-01,15.802760495725611,15.250610475395831,17.409126118416523,125139.04318636024,8205.51042125494,0.0023086079646555155,0.8640107845903906,0.0008896280935809426,0.6949997932453751,4127924.0,9497.0,3761.0,129669.71593227237,True,
Snacks,CrispBite,audio,2025-07-01,16.03349363865518,15.787391470757099,,110299.36935995326,6986.548066807629,0.002238119197754643,0.7980066324166338,0.0008433817790319755,0.7058519315899721,3967836.0,8755.0,3315.0,112018.77398531877,False,
Snacks,CrispBite,audio,2025-08-01,20.978564198296812,20.58948926205758,12.327127981346987,120946.66896634392,5874.1947129900445,0.002153804662917642,0.7264648420714871,0.0009477202788699774,0.6600921086836772,3830477.0,8086.0,3635.0,123232.17089975737,True,
Snacks,CrispBite,audio,2025-09-01,15.658116540814833,16.033427449101357,11.230321462639214,103045.89650309962,6426.941265691457,0.0023263839150941164,0.7668465893916546,0.0008523589988649178,0.6610172183533691,3651990.0,8381.0,3097.0,100633.79533916882,True,
Snacks,CrispBite,audio,2025-10-01,16.177661823184764,15.869162114479325,15.04482580786458,100217.7075451521,6315.248834323241,0.002581247835155683,0.7564078134295413,0.0009471780958779935,0.663860482006927,3242480.0,8349.0,3012.0,102165.95997094318,True,
Snacks,CrispBite,audio,2025-11-01,15.777655370347855,15.749986397262537,17.36720947074824,112362.28365869145,7134.119409666337,0.0024803865220140503,0.7362352331957004,0.0008684601977704641,0.6831503322811395,3920482.0,9690.0,3377.0,112559.67741662494,True,
Snacks,CrispBite,audio,2025-12-01,15.983770676295727,15.592523257054342,,144803.274646913,9286.712115782886,0.0024429348514225613,0.7568015741001455,0.0008714457582434281,0.6636525675517481,5215200.0,12271.0,4352.0,148436.67679545074,False,
Snacks,CrispBite,digital_video,2022-01-01,9.687201317721469,9.929196028432475,7.106979419200972,80054.38391554978,8062.52426544025,0.004488939013735919,0.676272795289402,0.0009141684311810425,0.5590391834220733,2673711.0,11922.0,2406.0,78103.29568833411,True,spend_reduction_artifact
Snacks,CrispBite,digital_video,2022-02-01,9.641965705136549,10.32399394161629,,117453.02378299698,11376.704059224674,0.006968665124505882,0.6869990373927943,0.001476864564311724,0.5458652177007548,2401867.0,16560.0,3530.0,109693.79037653207,False,
Snacks,CrispBite,digital_video,2022-03-01,10.511694482198715,10.889391408153081,7.442038607576163,148263.64701898996,13615.420868055337,0.00725777018488451,0.6552175586167149,0.0015476869763838327,0.5589229601555435,2883086.0,20780.0,4456.0,143121.14441155051,True,
Snacks,CrispBite,digital_video,2022-04-01,12.085672507795525,12.690390363546573,14.082110735376052,69773.0852331288,5498.103938043823,0.007399930215013264,0.5309099978798594,0.001518371255628527,0.2829686425223386,1417611.0,10356.0,2097.0,66448.28360901854,True,survivorship_bias
Snacks,CrispBite,digital_video,2022-05-01,13.758061354400454,14.565512925508811,17.237536675799934,89437.31669368155,6140.34789925239,0.006097698915026292,0.5493735259239858,0.0014817090440420733,0.35358796330906894,1823502.0,11177.0,2688.0,84479.28313527831,True,survivorship_bias
Snacks,CrispBite,digital_video,2022-06-01,15.664312680036293,16.79501915198654,15.372042586235663,67410.71563296087,4013.732584817412,0.005605628730822063,0.5294463243394555,0.00143315154859684,0.28405446886679103,1376306.0,7581.0,2026.0,62872.36222263023,True,creative_refresh
Snacks,CrispBite,digital_video,2022-07-01,14.072464835277342,14.448685262069315,10.105336459087347,47946.121040027945,3318.372583413945,0.005587041095519139,0.4840806102719103,0.001140660219950666,0.2505449198948694,1243513.0,6855.0,1441.0,46697.68149044117,True,survivorship_bias
Snacks,CrispBite,digital_video,2022-08-01,16.79241958197739,16.804266306292533,,52504.49618401395,3124.4741797714246,0.00423903933690963,0.5356547539467554,0.0011686387372427491,0.2787135377664877,1395796.0,5833.0,1578.0,52467.48139977642,False,survivorship_bias
Snacks,CrispBite,digital_video,2022-09-01,12.659686440129782,12.162804763516416,9.232660529389536,102114.25778754044,8395.617604077857,0.004644416226475347,0.6817945106446205,0.00111929508012004,0.5638095580959428,2644935.0,12314.0,3069.0,106285.88633885935,True,
Snacks,CrispBite,digital_video,2022-10-01,13.700733134045588,13.552718412708455,,98054.97481260399,7235.077998865329,0.004198227000136408,0.6643781449830422,0.0011048790658124575,0.5877706983463845,2594956.0,10890.0,2947.0,99125.87286645846,False,
Snacks,CrispBite,digital_video,2022-11-01,12.011146240474044,11.86769473558048,8.776429162767256,132359.2432319439,11152.902579733389,0.004707679550451642,0.6451239345056333,0.001050292882273347,0.5781324775504315,3647445.0,17288.0,3978.0,133959.14389093796,True,
Snacks,CrispBite,digital_video,2022-12-01,12.240389088530737,12.509817811718769,,153387.65995456546,12261.38240085936,0.00451958456946435,0.5738735561574164,0.000979895537551327,0.5722897338147329,4772574.0,21366.0,4610.0,150084.09134978172,False,
Snacks,CrispBite,digital_video,2023-01-01,10.40392115939145,10.634014940927326,,91866.23191638943,8638.903784385539,0.004978189297322901,0.646576138341856,0.0010515539891749386,0.560296370146657,2643644.0,13361.0,2761.0,89878.47387631558,False,
Snacks,CrispBite,digital_video,2023-02-01,10.805580420233124,11.092806929014559,9.430951371998072,99818.43380991244,8998.482931207018,0.005923635993827358,0.6143986707092051,0.001194460357390035,0.5447898664718644,2491463.0,14646.0,3000.0,97233.83097325252,True,
Snacks,CrispBite,digital_video,2023-03-01,12.44291043619655,12.52106611174154,7.017232487750002,117819.02470696667,9409.663973939305,0.004894849942638384,0.6310551924042187,0.0011895843068492607,0.5380804146311647,3072836.0,14911.0,3541.0,117083.60606243208,True,
Snacks,CrispBite,digital_video,2023-04-01,11.753534155221837,11.532922808402338,,101947.89373119058,8839.727398237348,0.005116123163589606,0.5801107362014272,0.0010764727584940193,0.5397685765782924,2947534.0,15238.0,3064.0,103898.03789803294,False,
Snacks,CrispBite,digital_video,2023-05-01,12.230146928608916,11.81624621048838,,119050.11872395559,10075.121709827261,0.004509379865712506,0.6914977151562979,0.001114414036159298,0.5730411170905999,3232928.0,14570.0,3578.0,123220.21883480488,False,
Snacks,CrispBite,digital_video,2023-06-01,12.660536661391337,12.615702822232288,12.10543760536737,117819.02470696667,9339.077367876613,0.004785037833140491,0.6296997753271265,0.0011197720610947484,0.5548665667877398,3106727.0,14831.0,3541.0,118237.73139957196,True,
Snacks,CrispBite,digital_video,2023-07-01,15.144953904037989,14.77451146354546,,121578.85238047336,8228.959223488118,0.004774277454713762,0.5637818048429788,0.0011868512438427741,0.5489959962995065,3050469.0,14596.0,3654.0,124627.20811793579,False,
Snacks,CrispBite,digital_video,2023-08-01,14.182469366562684,13.96885147474925,,117186.84129283721,8389.153646931505,0.004868183539701103,0.6070738582337003,0.0012126150468650919,0.5265177000459117,2874707.0,13819.0,3522.0,118978.91460899368,False,
Snacks,CrispBite,digital_video,2023-09-01,12.501009494319376,12.469338364279734,7.70824661131145,87341.12958367339,7004.471851840591,0.0046169861983719,0.5681297633093187,0.0009803129148828432,0.5440685177233927,2692344.0,12329.0,2625.0,87562.96912255205,True,
Snacks,CrispBite,digital_video,2023-10-01,11.07174761867461,11.234669595681655,7.541556425161587,107537.72602454567,9571.95270485575,0.004961044213477813,0.6325636204636367,0.0010741023624102743,0.5686918107191895,3074428.0,15132.0,3232.0,105978.24456605264,True,
Snacks,CrispBite,digital_video,2023-11-01,11.14623325714159,11.399199105035402,7.851725915006077,139080.351108478,12200.887959491964,0.004516449435445835,0.6648622941252228,0.0010277026711513115,0.5899383187581135,4037445.0,18351.0,4180.0,135993.94314074772,True,
Snacks,CrispBite,digital_video,2023-12-01,10.995812143974053,10.724516076340693,8.578094911412174,149428.19541343892,13933.32755993455,0.005033933720028613,0.6063240887699979,0.0009685483563440805,0.5748573821285697,4595387.0,22980.0,4491.0,153208.2523894967,True,
Snacks,CrispBite,digital_video,2024-01-01,11.01748787175551,10.765033975196806,,80586.74889586931,7485.972555362607,0.004875356054166976,0.6153697127301773,0.0010155916510334085,0.5725968714858943,2474925.0,12165.0,2422.0,82476.61183700211,False,
Snacks,CrispBite,digital_video,2024-02-01,14.00929364543525,13.74505672666791,,84579.48624826582,6153.447594302484,0.004474443322494266,0.5868810294995216,0.0010877253960818447,0.5563294815001174,2331320.0,10485.0,2542.0,86205.45428038061,False,
Snacks,CrispBite,digital_video,2024-03-01,10.403376494666018,10.336016865287617,6.780470356293889,101415.52875087105,9811.857901612373,0.005112550315372997,0.6119789123440637,0.0009923808700503568,0.5596117486970061,3129251.0,16033.0,3048.0,102076.4518626372,True,
Snacks,CrispBite,digital_video,2024-04-01,11.089791214948416,10.462071897425673,8.408854422103175,123009.58326508211,11757.669462714186,0.0050289620724230065,0.6798305558088572,0.0010929921415777414,0.5573935854964815,3443055.0,17295.0,3697.0,130390.09951587504,True,
Snacks,CrispBite,digital_video,2024-05-01,12.457378319568763,11.656011742414815,9.106341947447756,116754.29474632759,10016.658984777174,0.005566735911319501,0.6088044116439053,0.0011624630865330599,0.5507534680662047,2983620.0,16453.0,3509.0,124781.31047147683,True,
Snacks,CrispBite,digital_video,2024-06-01,11.661205673858044,11.340831864228788,8.580818175563238,112695.01177139116,9937.10277346174,0.005710539567395764,0.5977564228502009,0.001157958420926225,0.5480533828193556,2911593.0,16624.0,3387.0,115878.59924360256,True,
Snacks,CrispBite,digital_video,2024-07-01,11.027402927247367,10.895304464703198,8.55733108820751,103977.5352186588,9543.334521353487,0.005198557516961839,0.6572997121946061,0.0010916271098758638,0.5526852701754307,2831487.0,14519.0,3125.0,105238.1950364743,True,
Snacks,CrispBite,digital_video,2024-08-01,11.041303167794526,11.008317037956212,10.249150744647395,102546.80433405006,9315.393441202048,0.005079576070488641,0.6198278954822043,0.0010407645512320073,0.5405285465506758,2948864.0,15029.0,3082.0,102854.08311159653,True,
Snacks,CrispBite,digital_video,2024-09-01,11.03134407178622,10.973477621972695,7.582857471386092,108236.45506121506,9863.45976999017,0.005064006040317586,0.6706642938729972,0.0011467190433112316,0.5336768181987617,2857847.0,14707.0,3253.0,108807.21846098293,True,
Snacks,CrispBite,digital_video,2024-10-01,9.62464486428062,9.747057407396655,7.025473840042518,122510.49109603255,12568.97194460599,0.005475189457371225,0.6431773587455731,0.0010397049630526344,0.5688631745365261,3549918.0,19542.0,3682.0,120971.89127593924,True,external_demand_spike
Snacks,CrispBite,digital_video,2024-11-01,9.814992008094995,9.796957272612403,,192649.57725313102,19664.225523539528,0.0054160365966984736,0.7292499730591332,0.0011487019235919386,0.6121287179360134,5148379.0,26965.0,5790.0,193004.2163589181,False,external_demand_spike
Snacks,CrispBite,digital_video,2024-12-01,11.101810683925322,10.733633153121966,9.05203777518451,186593.92560199634,17384.041632513214,0.005299270948631114,0.6578385541706355,0.0011343049227416173,0.5606624298439185,5209843.0,26426.0,5608.0,192994.33912563778,True,mix_shift_artifact
Snacks,CrispBite,digital_video,2025-01-01,11.842490761104145,11.933811695451972,13.302343355689919,157946.03509855145,13235.170717394962,,0.6142750727464477,0.0017837100313478783,0.5260890914252625,2663518.0,21546.0,4747.0,156737.38694238596,True,external_demand_spike
Snacks,CrispBite,digital_video,2025-02-01,11.247901312392862,11.604070915094395,,129897.05519796607,11194.093533933681,0.007896798798680774,0.5811490776624276,0.0015926758667532915,0.5097624533067546,2453077.0,19262.0,3904.0,125910.0593513811,False,
Snacks,CrispBite,digital_video,2025-03-01,11.824012450390473,12.201853072197927,,119915.21181697483,9827.622993609317,0.006476783801845198,0.5471341161123102,0.0012899390520473768,0.4775177318065612,2774224.0,17962.0,3604.0,116201.93663418025,False,genuine_efficiency_gain
Snacks,CrispBite,digital_video,2025-04-01,14.506382599131397,14.956357664455009,13.675802922682417,117918.84314077657,7884.195188847364,0.0072061425408274276,0.5023060135606119,0.0016200897795020613,0.4242204338186426,2186294.0,15696.0,3544.0,114371.15189565088,True,genuine_efficiency_gain
Snacks,CrispBite,digital_video,2025-05-01,13.66134962390663,13.315087309826213,10.60916141079212,125172.31599763021,9400.788225042736,0.007688345730399735,,0.0017032068053582901,0.4033646709526042,2250224.0,17132.0,3762.0,128427.45468261346,True,measurement_artifact
Snacks,CrispBite,digital_video,2025-06-01,14.173386780034651,13.631659028563984,9.486619149545584,156382.21296886285,11471.986838959014,0.0073962972447102,0.5977483763525956,0.0018216898032301443,0.4248428911017923,2583715.0,19192.0,4700.0,162596.9066040332,True,mix_shift_artifact
Snacks,CrispBite,digital_video,2025-07-01,14.687581471941472,14.023432362939664,10.388195791534628,139546.1704662576,9950.928335850384,0.006939589581232846,0.5989483770224139,0.0017823761304283168,0.391808888577625,2375258.0,16614.0,4194.0,146155.07065425348,True,mix_shift_artifact
Snacks,CrispBite,digital_video,2025-08-01,19.221986844975113,18.757605665068663,15.036524817437174,111896.46430091186,5965.391654932322,0.005923460839608022,0.4863355335832645,0.0015811985629394741,0.3769332776213876,2095770.0,12266.0,3363.0,114666.67991623342,True,
Snacks,CrispBite,digital_video,2025-09-01,17.04364911174292,16.882177172807193,13.110872047862406,97589.1554548244,5780.602493143788,0.0050382065384200585,0.5579193604038015,0.0014493211099734335,0.38003894378299413,2040204.0,10361.0,2933.0,98522.56054760901,True,external_demand_spike
Snacks,CrispBite,digital_video,2025-10-01,11.275819536316229,11.587273899444032,8.15403788033301,89869.86324019117,7755.910839779425,0.004989757701818277,0.5781952318308801,0.0010031104816373908,0.5308957605682727,2699243.0,13414.0,2701.0,87454.25096911166,True,
Snacks,CrispBite,digital_video,2025-11-01,10.331128912986495,10.327506202945939,7.99134922701581,128433.05150208736,12436.017851575012,0.0049073972063348875,0.6982996154514578,0.0010751558019648207,0.5001387960271024,3588837.0,17809.0,3860.0,128478.1035888228,True,
Snacks,CrispBite,digital_video,2025-12-01,13.3556328218956,13.204793351812222,,168327.15221478237,12747.427977862388,0.005126987469088405,0.5873578757712016,0.00121021707459156,0.48874430985694955,4230131.0,21703.0,5059.0,170249.96749588917,False,
Snacks,CrispBite,display,2022-01-01,10.562406929536412,10.359256915875163,10.641363468280005,54900.13859545185,5299.6212992188175,0.003199992852432615,0.5943944929585933,0.0005724472972618726,0.6212229921867571,2795546.0,8916.0,1650.0,55976.7567347876,True,
Snacks,CrispBite,display,2022-02-01,8.146533729715193,7.950799193828006,,46349.02609906935,5829.48015276865,0.0035684015428303927,0.6129842431933387,0.0005275285408303071,0.6362909075744293,2665193.0,9510.0,1393.0,47490.05669123509,False,
Snacks,CrispBite,display,2022-03-01,9.1446809103156,8.828605371768123,8.011303480811316,61155.42711420636,6926.963494117376,0.0037383845859995323,0.5787903989068663,0.0005594435377856825,0.6176918565819822,3235869.0,11968.0,1838.0,63344.87083110822,True,
Snacks,CrispBite,display,2022-04-01,9.805843989487094,9.987549913366431,7.42805632403309,57362.326629429685,5743.383224814842,0.0037070976895621373,0.5285646258802542,0.0005932242066604874,0.61654485136573,2985788.0,10866.0,1724.0,56318.71987437162,True,
Snacks,CrispBite,display,2022-05-01,9.311643697845076,9.761111657816388,10.373983455485414,57195.962573079836,5859.574665071998,0.00363592003150712,0.523877931611265,0.0005471076329468613,0.6238192566282913,3090802.0,11185.0,1719.0,54562.27150207035,True,
Snacks,CrispBite,display,2022-06-01,10.934835520091706,11.470627951322331,,66845.07784137137,5827.499429415761,0.003496430348390071,0.4925202357518392,0.0005995291131408447,0.6305017085323973,3417526.0,11832.0,2009.0,63722.74775408962,False,
Snacks,CrispBite,display,2022-07-01,11.062750460721622,11.44407990207177,11.375053938759477,69174.17463026932,6044.537894020334,0.0031712825283748292,0.564119262157754,0.0006270324235951712,0.6407326075415911,3352966.0,10715.0,2079.0,66869.21437192275,True,
Snacks,CrispBite,display,2022-08-01,11.166270074044043,11.31116571685729,6.320309080090559,65148.16446660286,5759.633100371879,0.0031687901028130544,0.5789739747056573,0.0006020098276265829,0.621855388255145,3135970.0,9948.0,1958.0,64313.61872615602,True,
Snacks,CrispBite,display,2022-09-01,11.771940548797506,11.782832324936578,9.704672724945736,58759.78470276846,4986.898148284117,0.003230642949881111,0.5176352655474483,0.0005997669416468906,0.5914056616619847,2948202.0,9634.0,1766.0,58705.468524509,True,
Snacks,CrispBite,display,2022-10-01,10.722862937149303,10.46268767293692,11.829254665167293,57495.41787450957,5495.281869421451,0.0032964418432512286,0.5351331063805094,0.0005319667016761082,0.6422308818272775,3153283.0,10269.0,1728.0,58925.15428680781,True,
Snacks,CrispBite,display,2022-11-01,11.180772742210902,10.726536614254105,10.102958133104933,115689.56478568853,10785.360545169153,0.004774149600667207,0.5098979077708563,0.000772778560588326,0.6958350836021587,4473294.0,21152.0,3477.0,120588.66519834418,True,
Snacks,CrispBite,display,2022-12-01,9.106011836886266,9.036997551531229,9.28701581825527,134322.3390968722,14863.602466519715,0.005022307589911236,0.5911861612648045,0.0008116894989906359,0.6820976648390629,5592790.0,25142.0,4037.0,135348.1399989004,True,
Snacks,CrispBite,display,2023-01-01,14.539477131044967,14.389779913428955,12.424149620635239,24222.606604538756,1683.3201584920369,0.004774556800543629,0.4117710759520638,0.0009145246388660627,0.1902025844671364,870430.0,4088.0,728.0,24474.594948621958,True,spend_reduction_artifact
Snacks,CrispBite,display,2023-02-01,15.864282007210383,16.066184472354397,,26551.70339343671,1652.645246239086,0.004521846712334157,0.4312748554903669,0.0009387071132348018,0.19593790633248576,856938.0,3832.0,798.0,26218.030244212503,False,survivorship_bias
Snacks,CrispBite,display,2023-03-01,15.379829343938109,15.573882400026248,17.612659073793445,33339.35689251076,2140.722270540233,0.004458640380660074,0.4215679934108375,0.0008499275223143356,0.22398223882045395,1142362.0,5078.0,1002.0,32923.94319367649,True,creative_refresh
Snacks,CrispBite,display,2023-04-01,13.982350158271204,13.993025374250207,,30777.350424723005,2199.4779257214173,0.0042939994620186505,0.44933154764482475,0.0007833481481856764,0.2371859820059163,1159572.0,4895.0,925.0,30753.87052282488,False,mix_shift_artifact
Snacks,CrispBite,display,2023-05-01,17.213485220936903,18.673932175833105,13.221016267583698,26119.15684692709,1398.6961396769575,0.0036707826341037786,0.3713023997018735,0.0007190212261716578,0.20620231550228846,1039922.0,3767.0,785.0,24076.435328910808,True,
Snacks,CrispBite,display,2023-06-01,13.235034969265866,13.180513225982702,,69939.44928947865,5306.276629016786,0.003338501747920183,0.5032030942642756,0.0006567382463610057,0.6185417579226142,3199717.0,10545.0,2102.0,70228.75674163536,False,
Snacks,CrispBite,display,2023-07-01,11.336288328877608,11.162139397936405,8.763295030413904,68042.89904709032,6095.865373233891,0.003300159414358902,0.5725430049059727,0.0006382155661849733,0.6258734807816677,3234763.0,10647.0,2045.0,69104.4874850005,True,
Snacks,CrispBite,display,2023-08-01,12.175189149225696,12.217212941939668,7.057138321800751,80021.11110427981,6549.8662816607375,0.003302076951018103,0.5325527507651628,0.0006415957783393568,0.6465478132677468,3718124.0,12299.0,2405.0,79745.86088135507,True,
Snacks,CrispBite,display,2023-09-01,12.786622286993799,12.274712659915044,11.223425305301411,76361.10186458302,6221.009320564538,0.0033914874617706424,0.5095011728554085,0.0006249883162116398,0.6312406196894605,3571050.0,12210.0,2295.0,79545.69642592667,True,
Snacks,CrispBite,display,2023-10-01,10.363994183872649,10.168882609121987,7.668055516928214,67676.89812312064,6655.293479581635,0.003861796544492573,0.5162343685682311,0.0005970006200067048,0.5922591150227497,3387305.0,12892.0,2034.0,68975.42291434963,True,measurement_artifact
Snacks,CrispBite,display,2023-11-01,10.894998256377052,10.728779330822903,10.00712597340978,95459.69553354627,8897.53555274442,,0.5144868481984747,0.0006224689434354853,0.6189078562323456,4652084.0,17294.0,2869.0,96938.6343332033,True,
Snacks,CrispBite,display,2023-12-01,9.6656355971169,9.675649443211393,5.036653930849323,97356.24577593461,10061.985642136042,0.0036872875983285456,0.5461050552041271,0.0005987797749470577,0.6482113605095077,5845917.0,18425.0,2926.0,97255.48660030928,True,
Snacks,CrispBite,display,2024-01-01,12.283363195890667,11.84521538844872,11.070813076657906,63517.796714374286,5362.316735609207,0.0032103247675847437,0.5340952923913553,0.0006185214268060949,0.638531975014287,3083788.0,10040.0,1909.0,65867.28403489072,True,
Snacks,CrispBite,display,2024-02-01,12.642064885420425,12.374168012206376,12.641959207807828,61188.69992547633,4944.87385859941,0.0031404571448708273,0.5396566472333744,0.0006179941080850225,0.6438470654242662,2951518.0,9163.0,1839.0,62513.416170633,True,
Snacks,CrispBite,display,2024-03-01,11.366392939963259,11.17111910294817,9.76683669103161,68342.35434852005,6117.771524831726,0.0034375620935048427,0.5174904013560926,0.0006052513446372905,0.6263709411197865,3435345.0,11822.0,2054.0,69536.9950681556,True,
Snacks,CrispBite,display,2024-04-01,10.761018371828111,10.359025881369481,8.340163470291342,68475.44559359994,6610.220534032237,0.0034654884659152834,0.5470225532962791,0.0005960649051849383,0.6061777750697982,3486228.0,12084.0,2058.0,71132.70460855633,True,
Snacks,CrispBite,display,2024-05-01,12.361270235304668,11.902271822332446,,68042.89904709032,5716.79928527764,0.002525981168998455,0.6400357462245454,0.0005833754860156765,0.6375963410737291,3546797.0,8932.0,2045.0,70666.90084631348,False,
Snacks,CrispBite,display,2024-06-01,10.699620098443484,10.45060794676923,10.717397303815451,60456.698077536974,5784.993407606201,0.0029272668970271583,0.559585355736719,0.0005326599824431408,0.642816724949822,3471742.0,10338.0,1817.0,61897.23173338636,True,
Snacks,CrispBite,display,2024-07-01,9.801378545265456,9.417134813400661,8.125824674762587,63018.70454532473,6691.919123388632,0.0034367681673078345,0.5951546712369826,0.0005754221781122577,0.6486575657139673,3321237.0,11244.0,1894.0,65590.03252263296,True,
Snacks,CrispBite,display,2024-08-01,12.99311095560762,11.981908484237211,10.721418756465635,69773.0852331288,5823.202983474521,0.002985641424482088,0.5384376313892298,0.0005975680697135519,0.676526006429136,3572157.0,10815.0,2097.0,75661.52248130977,True,
Snacks,CrispBite,display,2024-09-01,12.86596992818552,12.113794146468775,12.831096944658562,66944.89627518128,5526.335965903467,0.003395008412804009,0.5008007218761638,0.00063503624062503,0.6338042981760675,3261356.0,11035.0,2012.0,71101.67235036408,True,
Snacks,CrispBite,display,2024-10-01,14.228700363069382,13.64180239203635,11.878837958801276,72035.63639948682,5280.50724745426,0.00280338945587276,0.542592195587162,,0.6179983965546794,3569216.0,9732.0,2165.0,75134.75538904294,True,external_demand_spike
Snacks,CrispBite,display,2024-11-01,13.971847216954066,13.540523622240185,,113493.55924187045,8381.770336817575,0.003160342912983851,,0.0006807446855362694,0.6246162146640081,5088415.0,15802.0,3411.0,117108.81455361278,False,
Snacks,CrispBite,display,2024-12-01,15.746274817616705,14.98816608670343,,108236.45506121506,7221.4608802097355,0.003203156935234576,0.45250083841153804,0.000643209706435514,0.6117338055864011,5885253.0,15959.0,3253.0,113711.10760445072,False,external_demand_spike
Snacks,CrispBite,display,2025-01-01,15.129550284151142,14.844290660704386,11.266498509920966,68641.80964994979,4624.121907802405,0.0027630276973035204,0.49807431148237885,0.0006003206366499477,0.6354193244896458,3392786.0,9284.0,2063.0,69960.8849241414,True,external_demand_spike
Snacks,CrispBite,display,2025-02-01,11.402866105696438,11.333214179761585,8.919810595330082,57495.41787450957,5073.178443691875,0.0030357998650752333,0.5493425493981456,0.0005680165575547721,0.627723521852646,3025104.0,9235.0,1728.0,57848.774523723885,True,
Snacks,CrispBite,display,2025-03-01,9.545291674739284,9.851230299507506,7.9480118834622075,59025.96719292823,5991.73559021142,0.0033539500074388946,0.5224743277128897,0.0005193872853390791,0.6035651773502382,3357707.0,11468.0,1774.0,57192.86384648413,True,
Snacks,CrispBite,display,2025-04-01,10.586159192426296,11.110300652563284,11.06020211892156,66778.53221883143,6010.5063136545095,0.003403459957592963,0.5448741105660874,0.0006097122068018878,0.6130418733527564,3260507.0,11031.0,2007.0,63628.17666342997,True,
Snacks,CrispBite,display,2025-05-01,12.225458897053999,12.767694322757292,13.773258892597381,77059.83090125241,6035.532254551242,0.0034798006603119483,0.4935425835760276,0.0006623926674856677,0.6216896295362028,3576783.0,12229.0,2316.0,73787.15149985986,True,
Snacks,CrispBite,display,2025-06-01,12.855307448863659,13.237613944759442,10.514806331838614,84945.48717223549,6416.97873398582,0.0033302516760355524,0.5187114003706912,0.0006678803413196292,0.6454962442104706,3731372.0,12371.0,2553.0,82492.23451820761,True,
Snacks,CrispBite,display,2025-07-01,11.281399598819945,11.043312392181766,12.224451947362043,68841.44651756962,6233.76791969651,0.0029432916809725793,0.5873709525766994,0.0006155734380108522,0.6480859714904479,3511793.0,10613.0,2069.0,70325.62690840085,True,
Snacks,CrispBite,display,2025-08-01,13.47862971711561,13.134080890087631,,118118.4800083964,8993.280991404668,0.004773093016675225,0.5184044841713551,0.0010175486873827315,0.6513873090511485,3580441.0,17348.0,3550.0,121217.1044251179,False,
Snacks,CrispBite,display,2025-09-01,11.479647332235485,11.522765716453524,13.23447012333942,107371.36196819582,9318.193618644758,0.005498005785243807,0.51871485296397,0.0009908239733625193,0.6501819047495906,3238511.0,17964.0,3227.0,106969.57651552903,True,
Snacks,CrispBite,display,2025-10-01,12.270307114912564,12.508325912214481,11.37179814097017,87507.49364002324,6995.939684827965,0.005549112574488953,0.5056331081835765,0.0010008042637408223,0.47995361517199264,2531066.0,13836.0,2630.0,85842.32849024373,True,genuine_efficiency_gain
Snacks,CrispBite,display,2025-11-01,14.19398046160437,13.9296949015221,11.210174990331337,120381.03117475442,8642.043635973705,0.005157722656404846,0.562084138925119,0.0011773569982127415,,3018931.0,15375.0,3618.0,122664.99851734316,True,creative_refresh
